M_SITIO;M_FECHA_DIA;FIESTA;PAYLOAD_4G;THROUGHPUT_4G;OBJETIVOCOBERTURA_Mixta Rural-Carretera;OBJETIVOCOBERTURA_Mixta Urbana-Carretera;OBJETIVOCOBERTURA_Rural;OBJETIVOCOBERTURA_Urbana;TIPO_Calidad;TIPO_Cobertura;TIPO_Reubicacion;TIPO_Trafico
d5a15865-7b2e-4261-af83-2117ec105843;2022-12-11;0;856.99;25293.14;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2022-12-12;0;791.29;23592.05;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2022-12-13;0;811.9;23623.89;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2022-12-14;0;739.22;22817.52;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2022-12-15;0;777.41;22413.56;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2022-12-16;0;811.95;22478.23;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2022-12-17;0;939.92;23586.48;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2022-12-18;0;1016.23;25922.82;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2022-12-19;0;702.52;22843.5;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2022-12-20;0;761.03;22705.9;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2022-12-21;0;722.15;21808.17;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2022-12-22;0;655.36;21712.8;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2022-12-23;0;673.56;23297.82;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2022-12-24;0;653.05;22927.7;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2022-12-25;0;565.0;24256.07;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2022-12-26;0;811.01;21487.17;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2022-12-27;0;912.19;21784.43;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2022-12-28;0;920.45;22209.43;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2022-12-29;0;944.42;21718.0;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2022-12-30;0;887.02;21904.99;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2022-12-31;0;868.56;22496.6;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-01-01;0;965.48;23693.14;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-01-02;0;862.54;22834.52;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-01-03;0;922.93;22607.9;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-01-04;0;878.04;21877.11;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-01-05;0;882.15;21746.15;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-01-06;0;920.59;21953.16;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-01-07;0;886.01;21817.29;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-01-08;0;919.23;22717.76;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-01-09;0;1015.17;23742.79;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-01-10;0;973.05;20272.46;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-01-11;0;966.35;20509.53;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-01-12;0;916.28;20338.93;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-01-13;0;939.81;20702.92;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-01-14;0;962.31;20574.35;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-01-15;0;902.13;21174.75;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-01-16;0;955.06;20274.01;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-01-17;0;982.41;20305.24;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-01-18;0;1000.74;20814.21;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-01-19;0;980.97;19947.68;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-01-20;0;1016.33;20892.11;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-01-21;0;1019.16;21997.45;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-01-22;0;1006.64;22610.96;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-01-23;0;1016.7;20580.75;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-01-24;0;1014.16;21186.98;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-01-25;0;1009.69;20996.47;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-01-26;0;1060.62;21090.61;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-01-27;0;1015.65;20978.61;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-01-28;0;1032.2;22216.06;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-01-29;0;1097.8;22741.15;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-01-30;0;1017.19;20523.85;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-01-31;0;1000.9;20222.25;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-02-01;0;986.99;20647.54;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-02-02;0;1030.14;20237.87;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-02-03;0;1009.81;20118.92;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-02-04;0;1050.71;21560.16;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-02-05;0;1044.72;22626.5;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-02-06;0;994.48;19784.98;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-02-07;0;1023.47;20555.19;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-02-08;0;1041.32;20908.61;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-02-09;0;1190.12;21814.29;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-02-10;0;1101.36;21368.87;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-02-11;0;1063.75;21931.45;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-02-12;0;1106.34;23408.58;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-02-13;0;1106.34;23408.58;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-02-14;0;1118.25;20980.94;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-02-15;0;1056.61;20439.77;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-02-16;0;1079.39;20337.83;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-02-17;0;1012.57;20989.17;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-02-18;0;1107.81;22374.86;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-02-19;0;1061.59;22804.7;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-02-20;0;1066.2;21121.57;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-02-21;0;1080.1;21127.84;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-02-22;0;1125.15;21216.97;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-02-23;0;1087.09;21072.85;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-02-24;0;1126.08;20999.71;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-02-25;0;1090.16;21282.37;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-02-26;0;2106.52;22025.71;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-02-27;0;1095.34;21344.28;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-02-28;0;1038.2;20222.52;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-03-01;0;1028.09;21080.36;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-03-02;0;1108.81;21334.88;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-03-03;0;1076.7;21111.62;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-03-04;0;1115.41;22400.77;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-03-05;0;1162.9;24036.01;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-03-06;0;1123.84;21477.06;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-03-07;0;1172.05;21739.94;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-03-08;0;1146.1;22178.01;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-03-09;0;1103.51;22373.15;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-03-10;0;1112.92;21259.53;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-03-11;0;1082.39;22736.3;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-03-12;0;1130.16;23556.18;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-03-13;0;1055.38;21490.57;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-03-14;0;1097.11;21760.82;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-03-15;0;1160.0;22425.96;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-03-16;0;1097.68;21523.24;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-03-17;0;1085.53;21706.61;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-03-18;0;1081.59;22460.52;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-03-19;0;1112.17;24204.1;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-03-20;0;1048.48;23397.11;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-03-21;0;1076.95;21081.02;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-03-22;0;1097.84;21260.82;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-03-23;0;1116.67;21357.98;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-03-24;0;1179.56;22110.61;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-03-25;0;1134.51;21904.1;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-03-26;0;1120.71;23592.28;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-03-27;0;1080.76;20838.85;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-03-28;0;1094.36;21362.98;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-03-29;0;1042.98;21239.62;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-03-30;0;1071.45;21184.36;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-03-31;0;1069.95;21680.77;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-04-01;0;1071.34;22707.51;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-04-02;0;1041.69;23584.53;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-04-03;0;1000.36;21146.26;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-04-04;0;1051.14;22055.56;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-04-05;0;1007.77;22026.5;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-04-06;0;974.35;23681.23;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-04-07;0;1014.75;23394.57;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-04-08;0;966.24;23458.83;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-04-09;0;1073.97;24537.82;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-04-10;0;1063.37;20749.14;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-04-11;0;1219.78;22014.46;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-04-12;0;1242.77;21654.49;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-04-13;0;1284.97;21703.06;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-04-14;0;1272.25;21664.36;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-04-15;0;1249.19;22092.56;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-04-16;0;1248.32;23818.39;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-04-17;0;1248.04;21870.04;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-04-18;0;1164.33;21458.75;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-04-19;0;1204.39;21879.93;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-04-20;0;1208.82;21849.23;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-04-21;0;1186.68;21480.64;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-04-22;0;1249.48;23205.66;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-04-23;0;1198.64;23745.64;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-04-24;0;1121.8;20919.28;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-04-25;0;1120.46;21134.1;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-04-26;0;1207.6;22171.33;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-04-27;0;1161.53;22374.41;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-04-28;0;1108.64;21383.91;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-04-29;0;1143.49;23063.54;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-04-30;0;1087.84;23537.93;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-05-01;0;1040.98;23120.45;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-05-02;0;1125.83;20988.22;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-05-03;0;1100.15;21272.36;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-05-04;0;1116.6;21130.06;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-05-05;0;1141.84;22000.82;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-05-06;0;1128.57;22378.56;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-05-07;0;1119.2;23346.51;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-05-08;0;1053.89;20115.72;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-05-09;0;1120.2;21304.0;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-05-10;0;1073.17;20609.49;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-05-11;0;1102.8;20849.34;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-05-12;0;1119.09;21220.79;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-05-13;0;1138.75;22177.13;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-05-14;0;1146.53;23098.23;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-05-15;0;1063.36;20742.33;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-05-16;0;1122.02;21250.75;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-05-17;0;1038.29;21361.93;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-05-18;0;1007.44;20628.15;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-05-19;0;959.55;20422.03;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-05-20;0;1044.15;22496.46;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-05-21;0;976.99;23262.45;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-05-22;0;1011.26;22925.92;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-05-23;0;1025.8;21923.01;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-05-24;0;1130.88;22280.11;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-05-25;0;1135.97;21351.11;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-05-26;0;1235.37;21160.21;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-05-27;0;1266.27;22547.78;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-05-28;0;1245.82;23020.41;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-05-29;0;1194.85;20681.5;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-05-30;0;1215.1;20903.04;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-05-31;0;1220.3;21214.24;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-06-01;0;1236.02;21070.12;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-06-02;0;1249.82;20608.92;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-06-03;0;1347.0;22192.53;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-06-04;0;1226.01;21433.47;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-06-05;0;1183.99;20498.9;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-06-06;0;1202.62;20853.77;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-06-07;0;1223.75;20804.62;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-06-08;0;1210.37;20515.71;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-06-09;0;1267.11;20841.74;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-06-10;0;1282.92;20742.15;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-06-11;0;1277.54;21733.93;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-06-12;0;1196.82;22613.71;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-06-13;0;1174.46;20321.2;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-06-14;0;1180.62;20410.17;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-06-15;0;1205.54;20615.33;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-06-16;0;1265.87;20633.23;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-06-17;0;1314.21;21994.95;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-06-18;0;1168.06;22255.87;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-06-19;0;1153.43;22374.57;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-06-20;0;1258.5;21477.64;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-06-21;0;1238.65;21426.88;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-06-22;0;1223.45;21111.09;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-06-23;0;1224.07;20898.1;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-06-24;0;1335.09;22386.53;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-06-25;0;1247.8;22544.75;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-06-26;0;1221.15;20984.92;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-06-27;0;1200.57;21085.24;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-06-28;0;1206.05;21274.74;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-06-29;0;1250.0;21583.77;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-06-30;0;1246.97;21356.63;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-07-01;0;1235.25;22061.74;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-07-02;0;1198.29;23416.33;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-07-03;0;1246.5;23749.16;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-07-04;0;1088.61;19823.69;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-07-05;0;1137.53;20212.02;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-07-06;0;1214.78;21343.05;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-07-07;0;1209.68;21304.19;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-07-08;0;1266.91;22613.33;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-07-09;0;1261.74;23259.44;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-07-10;0;1240.43;21237.82;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-07-11;0;1252.81;21665.94;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-07-12;0;1283.63;22015.33;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-07-13;0;1290.3;21887.82;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-07-14;0;1295.3;22175.63;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-07-15;0;1331.57;22956.78;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-07-16;0;1327.82;25071.68;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-07-17;0;1263.07;21653.97;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-07-18;0;1253.23;21482.41;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-07-19;0;1280.74;21536.42;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-07-20;0;1285.99;23160.86;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-07-21;0;1306.78;21522.03;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-07-22;0;1194.78;22563.74;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-07-23;0;1275.89;23794.79;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-07-24;0;1283.77;21694.12;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-07-25;0;1297.32;22732.83;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-07-26;0;1248.14;21239.11;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-07-27;0;1282.22;21777.21;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-07-28;0;1245.82;21481.2;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-07-29;0;1444.6;23393.77;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-07-30;0;1403.98;24184.03;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-07-31;0;1234.07;21700.28;False;False;True;False;False;False;False;True
d5a15865-7b2e-4261-af83-2117ec105843;2023-08-01;0;1166.87;21123.31;False;False;True;False;False;False;False;True
